,a-str,,,,cvc5,,,,ostrich,,,,z3-noodler
filename,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem
04_track_150,,,,,0.13,0.10,0.00,15568,7.60,7.38,0.19,498364,0.05,0.04,0.01,24608,
04_track_151,,,,,0.07,0.06,0.00,11420,4.09,3.95,0.13,294788,0.13,0.10,0.02,34540,
04_track_152,,,,,0.16,0.13,0.01,17960,4.96,4.67,0.25,386652,0.05,0.03,0.01,24500,
04_track_153,,,,,0.05,0.01,0.01,7972,2.33,2.21,0.10,238616,0.05,0.03,0.01,24496,
04_track_154,,,,,0.07,0.04,0.00,9496,4.18,4.02,0.14,357156,0.06,0.04,0.01,24452,
04_track_155,,,,,0.74,0.68,0.03,34400,13.83,13.51,0.26,725640,0.06,0.04,0.01,25252,
04_track_156,2.30,2.15,0.13,220116,0.05,0.02,0.01,8108,2.83,2.66,0.16,262612,0.05,0.04,0.01,24512,
04_track_157,,,,,0.07,0.05,0.00,9776,3.71,3.52,0.18,305520,0.05,0.03,0.01,24432,
04_track_158,,,,,0.06,0.03,0.01,8996,3.00,2.81,0.18,276372,0.07,0.05,0.01,28864,
04_track_159,,,,,0.11,0.09,0.00,13484,4.35,4.16,0.16,375220,0.05,0.03,0.01,24476,
04_track_16,,,,,1.46,1.39,0.02,30576,17.18,16.82,0.30,799604,0.07,0.05,0.01,25428,
04_track_160,,,,,0.07,0.05,0.00,10288,4.50,4.28,0.19,390900,0.05,0.04,0.01,24480,
04_track_161,,,,,0.07,0.04,0.01,10552,3.66,3.50,0.13,276148,0.05,0.04,0.01,24332,
04_track_162,,,,,0.05,0.02,0.00,8416,13.17,12.74,0.38,701884,0.06,0.04,0.01,28248,
04_track_163,,,,,0.90,0.86,0.02,34856,,,,,0.06,0.04,0.01,25268,
04_track_164,,,,,0.16,0.13,0.01,16836,6.71,6.47,0.21,448332,0.06,0.04,0.01,28084,
04_track_165,,,,,0.35,0.32,0.01,18172,6.06,5.88,0.15,338184,0.08,0.05,0.01,28892,
04_track_166,,,,,0.32,0.27,0.01,20848,8.22,7.81,0.38,680464,0.05,0.03,0.01,24812,
04_track_167,,,,,0.24,0.20,0.01,17212,6.49,6.12,0.32,545840,0.05,0.04,0.01,24652,
04_track_168,,,,,0.34,0.30,0.01,23500,8.18,7.92,0.22,608380,0.05,0.04,0.01,24908,
04_track_169,71.11,70.62,0.31,816828,2.05,2.00,0.02,21492,36.15,35.65,0.40,1004620,1.40,1.10,0.28,105924,
04_track_17,,,,,0.08,0.05,0.01,11080,4.12,3.97,0.13,344656,0.05,0.03,0.01,24456,
04_track_170,1.28,1.21,0.05,90976,1.32,1.28,0.02,20544,24.67,23.96,0.63,996828,1.87,1.60,0.26,109640,
04_track_171,,,,,0.33,0.29,0.01,17804,,,,,0.81,0.59,0.21,80868,
04_track_172,,,,,0.05,0.01,0.00,7308,1.78,1.64,0.12,208976,0.05,0.03,0.01,24456,
04_track_173,,,,,0.08,0.06,0.01,11400,3.20,3.06,0.11,300656,0.05,0.04,0.01,24404,
04_track_174,,,,,0.89,0.86,0.01,21788,10.27,9.98,0.25,715612,0.39,0.33,0.06,54448,
04_track_175,,,,,0.06,0.03,0.00,9832,2.94,2.81,0.12,269704,0.06,0.04,0.01,28252,
04_track_176,,,,,0.76,0.71,0.02,34204,56.92,55.74,1.03,1149068,5.66,3.96,1.68,483952,
04_track_177,,,,,0.24,0.21,0.01,21452,7.59,7.38,0.18,569416,0.05,0.03,0.01,24888,
04_track_178,,,,,0.09,0.03,0.01,9496,1.89,1.78,0.09,205000,0.04,0.03,0.01,24296,
04_track_179,2.64,2.49,0.13,199284,1.12,1.08,0.01,18748,31.76,31.25,0.41,992536,2.67,2.27,0.38,137648,
04_track_18,,,,,0.06,0.02,0.01,8668,2.57,2.41,0.13,255480,0.05,0.03,0.01,27700,
04_track_180,,,,,0.12,0.09,0.00,15040,5.66,5.46,0.17,503008,0.05,0.03,0.01,24632,
04_track_181,,,,,0.40,0.36,0.01,21660,7.89,7.62,0.24,699396,0.05,0.04,0.01,24828,
04_track_182,0.79,0.74,0.05,74620,0.19,0.15,0.01,13872,4.22,3.98,0.21,297652,0.24,0.18,0.05,38424,
04_track_183,,,,,0.36,0.32,0.01,24280,7.09,6.84,0.22,693212,0.05,0.04,0.01,24800,
04_track_184,0.90,0.83,0.05,67236,0.07,0.04,0.01,10660,2.69,2.57,0.10,247876,0.05,0.03,0.01,24512,
04_track_185,,,,,0.55,0.50,0.02,25388,32.71,32.17,0.44,938288,0.06,0.04,0.01,24948,
04_track_186,,,,,1.08,1.03,0.03,29564,50.00,49.27,0.60,1176680,5.15,3.90,1.23,599188,
04_track_187,,,,,0.09,0.06,0.01,12664,4.80,4.61,0.16,409896,0.05,0.04,0.00,24520,
04_track_188,,,,,0.07,0.04,0.00,10288,4.09,3.93,0.12,315140,0.05,0.04,0.01,27996,
04_track_189,,,,,0.71,0.66,0.02,30828,,,,,4.81,3.30,1.49,363976,
04_track_19,,,,,0.07,0.04,0.01,10036,3.01,2.85,0.12,284988,0.05,0.03,0.01,24380,
04_track_190,,,,,0.11,0.08,0.00,12928,5.68,5.49,0.17,471288,0.05,0.03,0.01,24600,
04_track_191,,,,,0.07,0.05,0.00,10344,2.65,2.53,0.09,257796,0.05,0.03,0.01,24360,
04_track_192,,,,,1.89,1.84,0.02,23916,5.87,5.68,0.16,356604,0.28,0.22,0.05,43624,
04_track_193,1.29,1.23,0.04,104304,0.74,0.60,0.02,19732,7.75,7.48,0.23,532592,0.05,0.04,0.01,24688,
04_track_194,,,,,0.54,0.51,0.01,24552,7.03,6.67,0.28,639012,0.06,0.03,0.01,24712,
04_track_195,1.00,0.91,0.07,81536,0.09,0.01,0.00,6340,1.39,1.30,0.08,200208,0.05,0.03,0.01,24480,
04_track_196,,,,,0.04,0.02,0.00,8012,2.33,2.15,0.16,222308,0.06,0.04,0.01,27652,
04_track_197,1.15,1.05,0.07,88372,0.18,0.14,0.01,15412,4.06,3.92,0.12,330744,0.05,0.03,0.01,24556,
04_track_198,,,,,0.16,0.14,0.01,14216,5.10,4.94,0.14,305976,0.05,0.03,0.01,24628,
04_track_199,,,,,1.83,1.79,0.01,28040,85.82,84.12,1.48,1680064,9.50,7.47,2.00,1136940,
04_track_2,,,,,0.04,0.01,0.00,7472,2.39,2.27,0.10,233676,0.05,0.03,0.00,24500,
04_track_20,,,,,0.05,0.03,0.00,8952,3.77,3.58,0.14,297644,0.05,0.03,0.01,24580,
04_track_200,1.01,0.93,0.05,89028,0.17,0.13,0.01,13584,3.55,3.37,0.16,279000,0.12,0.09,0.02,34020,
04_track_21,,,,,0.07,0.04,0.01,10024,4.03,3.87,0.13,332260,0.05,0.04,0.00,24448,
04_track_22,,,,,1.50,1.46,0.02,39868,15.89,15.48,0.36,893780,0.06,0.05,0.00,25448,
04_track_23,,,,,0.06,0.04,0.00,9516,2.35,2.23,0.10,226528,0.04,0.03,0.00,24328,
04_track_24,,,,,0.14,0.11,0.01,15568,5.54,5.34,0.17,490048,0.06,0.04,0.01,24616,
04_track_25,,,,,0.08,0.05,0.01,11080,4.78,4.53,0.18,417132,0.05,0.03,0.01,24544,
04_track_26,,,,,1.68,1.31,0.02,19148,26.81,26.13,0.60,852948,2.99,2.41,0.57,122280,
04_track_27,,,,,0.07,0.05,0.00,10836,50.35,49.77,0.45,965736,0.07,0.05,0.02,28940,
04_track_28,,,,,1.01,0.98,0.01,23952,38.38,37.89,0.38,954028,0.06,0.04,0.01,24892,
04_track_29,,,,,0.03,0.02,0.00,7628,2.25,2.13,0.09,232976,0.05,0.04,0.00,24488,
04_track_3,0.78,0.72,0.04,70064,0.04,0.02,0.00,8380,1.85,1.74,0.10,225012,0.05,0.04,0.01,24492,
04_track_30,1.34,1.24,0.06,103324,0.04,0.02,0.00,7876,2.48,2.33,0.13,235516,0.05,0.04,0.00,24508,
04_track_31,,,,,0.14,0.11,0.01,16624,5.83,5.55,0.25,461064,0.05,0.03,0.01,24616,
04_track_32,,,,,0.04,0.03,0.00,8884,7.05,6.82,0.19,419700,0.05,0.04,0.01,28184,
04_track_33,,,,,0.08,0.05,0.00,10816,4.50,4.26,0.21,369064,0.06,0.04,0.02,24508,
04_track_34,,,,,0.14,0.11,0.01,12660,4.86,4.70,0.14,342768,0.24,0.17,0.06,43144,
04_track_35,,,,,0.05,0.02,0.00,7704,3.55,3.29,0.21,314264,0.06,0.03,0.02,24548,
04_track_36,1.65,1.54,0.09,130560,0.08,0.06,0.01,12388,4.46,4.21,0.23,337532,0.06,0.04,0.01,24604,
04_track_37,,,,,0.54,0.50,0.02,27644,8.61,8.33,0.24,697884,0.08,0.04,0.02,24896,
04_track_38,,,,,2.48,2.44,0.02,38344,95.29,94.29,0.76,1636824,21.38,11.28,5.33,991100,
04_track_39,0.94,0.88,0.04,77464,0.05,0.02,0.00,8188,2.51,2.38,0.11,237304,0.06,0.03,0.02,24496,
04_track_4,,,,,0.15,0.12,0.01,15084,3.64,3.49,0.13,327096,0.05,0.04,0.01,24376,
04_track_40,,,,,0.66,0.64,0.01,22916,55.54,54.00,1.11,1109188,3.23,2.16,1.05,248204,
04_track_41,,,,,0.39,0.35,0.01,25192,8.98,8.73,0.21,710984,0.06,0.04,0.01,24972,
04_track_42,2.09,1.96,0.11,177604,0.08,0.06,0.00,11960,4.60,4.32,0.26,327596,0.05,0.04,0.01,24668,
04_track_43,,,,,0.03,0.02,0.00,7984,5.40,5.23,0.14,323484,0.05,0.04,0.01,24564,
04_track_44,,,,,0.05,0.04,0.00,9496,2.50,2.39,0.09,233800,0.05,0.04,0.01,24340,
04_track_45,,,,,0.08,0.05,0.01,11080,3.41,3.19,0.20,302472,0.05,0.03,0.01,24420,
04_track_46,,,,,0.32,0.28,0.01,21904,9.63,9.26,0.33,851020,0.07,0.04,0.02,24980,
04_track_47,,,,,0.16,0.14,0.01,18208,5.29,5.10,0.16,453616,0.05,0.04,0.01,24552,
04_track_48,,,,,0.60,0.55,0.02,22848,50.69,49.86,0.70,1246920,5.27,4.19,1.06,715424,
04_track_49,,,,,0.09,0.07,0.01,12432,,,,,0.21,0.14,0.06,38212,
04_track_5,,,,,0.03,0.01,0.00,7472,2.81,2.67,0.12,277628,0.05,0.03,0.01,24508,
04_track_50,1.40,1.34,0.04,102436,0.16,0.13,0.01,16568,5.32,5.09,0.20,496724,0.05,0.04,0.01,24604,
04_track_51,,,,,0.06,0.04,0.00,9760,2.50,2.36,0.11,240764,0.05,0.03,0.01,24352,
04_track_52,,,,,0.07,0.06,0.00,11612,4.58,4.41,0.15,397736,0.05,0.03,0.01,24512,
04_track_53,,,,,2.24,2.18,0.04,55052,20.30,19.93,0.31,850724,0.08,0.06,0.01,25928,
04_track_54,,,,,0.10,0.07,0.01,13292,4.15,3.99,0.13,349364,0.05,0.03,0.01,24572,
04_track_55,2.29,2.18,0.09,211332,2.07,2.03,0.01,24392,22.41,21.87,0.47,835748,1.65,0.86,0.65,90504,
04_track_56,,,,,0.07,0.04,0.01,10024,4.77,4.60,0.14,397284,0.06,0.03,0.02,24492,
04_track_57,,,,,0.09,0.07,0.00,13456,4.95,4.72,0.20,380980,0.08,0.04,0.03,24496,
04_track_58,1.48,1.38,0.09,112820,0.05,0.04,0.00,9808,3.56,3.37,0.17,285716,0.52,0.03,0.04,24556,
04_track_59,,,,,0.07,0.04,0.01,10024,2.85,2.71,0.11,264156,0.31,0.03,0.03,24340,
04_track_6,,,,,0.07,0.03,0.00,9172,2.96,2.81,0.12,271088,0.75,0.04,0.04,24516,
04_track_60,,,,,0.06,0.03,0.01,9268,2.09,1.98,0.10,218372,0.49,0.03,0.03,24292,
04_track_61,,,,,0.13,0.09,0.01,14776,5.81,5.52,0.26,471184,0.51,0.03,0.03,24608,
04_track_62,0.96,0.90,0.05,75816,0.18,0.15,0.00,14328,4.92,4.74,0.15,313120,0.97,0.13,0.07,37244,
04_track_63,,,,,0.85,0.81,0.01,33268,94.74,92.79,1.71,1280460,7.02,4.16,1.81,423424,
04_track_64,,,,,0.09,0.06,0.01,11872,5.46,5.29,0.14,459444,0.07,0.04,0.00,24572,
04_track_65,1.02,0.97,0.04,81644,0.03,0.02,0.00,7632,2.16,2.04,0.10,229948,0.08,0.04,0.01,24500,
04_track_66,,,,,0.16,0.12,0.01,13840,5.39,5.12,0.24,330196,0.19,0.13,0.03,37332,
04_track_67,,,,,0.04,0.03,0.00,8548,4.96,4.79,0.13,353540,0.09,0.04,0.01,24648,
04_track_68,,,,,0.57,0.54,0.01,17144,6.95,6.70,0.21,640472,0.06,0.04,0.01,24548,
04_track_69,4.11,3.95,0.15,525400,0.20,0.16,0.01,19528,7.53,7.25,0.23,566988,0.10,0.04,0.01,24660,
04_track_7,,,,,0.03,0.01,0.00,7288,2.16,2.04,0.10,239604,0.07,0.03,0.01,24492,
04_track_70,,,,,0.08,0.06,0.00,11344,4.38,4.21,0.15,381476,0.06,0.04,0.01,24504,
04_track_71,,,,,0.21,0.19,0.01,18636,7.52,7.25,0.23,643240,0.07,0.04,0.01,24824,
04_track_72,,,,,0.07,0.05,0.01,10552,3.62,3.49,0.12,322688,0.06,0.04,0.01,24428,
04_track_73,,,,,0.04,0.01,0.01,8080,3.58,3.42,0.15,278780,0.07,0.04,0.01,27836,
04_track_74,,,,,0.15,0.12,0.01,17684,5.08,4.90,0.16,477104,0.06,0.04,0.01,24568,
04_track_75,,,,,1.33,1.28,0.02,20068,31.43,30.57,0.77,1064732,8.45,6.47,1.94,260004,
04_track_76,,,,,0.33,0.30,0.01,21376,6.34,6.12,0.18,583592,0.07,0.04,0.00,24672,
04_track_77,,,,,0.09,0.06,0.00,11344,4.96,4.77,0.15,422940,0.07,0.04,0.01,24596,
04_track_78,,,,,0.08,0.05,0.01,11344,5.90,5.71,0.16,456064,0.07,0.03,0.01,24540,
04_track_79,,,,,0.37,0.33,0.02,26432,10.55,10.03,0.48,723248,0.08,0.04,0.00,24944,
04_track_8,0.69,0.63,0.05,64028,0.03,0.01,0.00,6272,3.68,3.54,0.11,228140,0.06,0.03,0.01,24316,
04_track_80,,,,,0.06,0.05,0.00,10024,3.33,3.19,0.11,298656,0.07,0.04,0.01,24384,
04_track_81,,,,,0.07,0.05,0.01,11080,5.80,5.59,0.18,460548,0.11,0.04,0.01,24580,
04_track_82,,,,,0.10,0.06,0.01,12136,5.19,5.03,0.13,430508,0.07,0.03,0.01,24568,
04_track_83,,,,,0.08,0.05,0.00,10328,6.36,6.17,0.16,435452,0.07,0.04,0.01,24536,
04_track_84,,,,,0.37,0.33,0.01,21584,8.40,8.13,0.23,699608,0.07,0.03,0.02,24828,
04_track_85,,,,,0.31,0.28,0.01,21904,6.56,6.30,0.23,602188,0.06,0.04,0.01,24692,
04_track_86,,,,,1.55,1.50,0.02,31996,17.11,16.62,0.42,892652,0.11,0.05,0.01,25376,
04_track_87,,,,,0.04,0.01,0.00,7856,2.87,2.70,0.13,266492,0.07,0.03,0.01,24524,
04_track_88,,,,,0.68,0.65,0.02,26300,11.06,10.76,0.26,763276,0.07,0.05,0.01,25100,
04_track_89,,,,,0.16,0.14,0.01,17008,6.71,6.47,0.20,566884,0.07,0.04,0.01,24720,
04_track_9,,,,,0.13,0.10,0.01,13328,6.23,5.98,0.22,466496,0.27,0.18,0.07,40776,
04_track_90,,,,,0.16,0.12,0.01,15636,9.08,8.72,0.33,836636,0.07,0.03,0.01,24932,
04_track_91,,,,,0.08,0.05,0.01,10600,2.96,2.79,0.13,270944,0.08,0.04,0.01,26104,
04_track_92,,,,,0.06,0.04,0.00,9524,2.69,2.57,0.10,243280,0.07,0.03,0.01,24352,
04_track_93,,,,,0.03,0.01,0.00,7296,1.90,1.78,0.10,223200,0.07,0.03,0.01,24456,
04_track_94,,,,,0.05,0.02,0.00,8480,,,,,0.08,0.04,0.01,27940,
04_track_95,,,,,0.13,0.10,0.01,15832,5.93,5.73,0.17,506404,0.06,0.03,0.01,24648,
04_track_96,,,,,0.06,0.04,0.00,10024,3.42,3.24,0.12,307264,0.07,0.04,0.01,24404,
04_track_97,1.01,0.93,0.05,79700,0.05,0.03,0.00,9288,3.22,3.08,0.12,284888,0.05,0.04,0.00,24536,
04_track_98,1.77,1.69,0.06,152488,0.07,0.03,0.00,8176,1.99,1.88,0.09,211896,0.06,0.03,0.01,24428,
04_track_99,,,,,1.54,1.49,0.02,46156,,,,,13.37,9.29,4.02,1029252,
